MonthYear,Station.Number,Binned.Depth,Distance.from.36,Depth,Discrete.Chlorophyll,Chlorophyll.a.a.PHA,Fluorescence,Calculated.Chlorophyll,Discrete.Oxygen,Oxygen.Electrode.Output,Oxygen.Saturation.percent,Calculated.Oxygen,Discrete.SPM,Optical.Backscatter,Calculated.SPM,Measured.Extinction.Coefficient,Calculated.Extinction.Coefficient,Salinity,Temperature,Sigma.t,Nitrite,Nitrate...Nitrite,Ammonium,Phosphate,Silicate
1992-02,28.0,0,23.57,8.340425531914894,2.3,0.56,0.4614893617021277,2.15531914893617,2.098404255319149,2.0414893617021277,1.9845744680851063,1.927659574468085,1.8707446808510637,1.8138297872340425,1.7569148936170214,1.7,14.847446808510638,27.994893617021276,12.020638297872342,21.147021276595744,1.555,38.375,10.59,6.0649999999999995,80.095
1992-02,29.0,0,20.25,8.0,2.533333333333333,0.6066666666666666,0.4577777777777778,2.075555555555556,2.0848611111111115,2.0941666666666667,2.1034722222222224,2.1127777777777776,2.1220833333333333,2.131388888888889,2.1406944444444442,2.15,15.050666666666666,27.95133333333333,12.131555555555554,21.092222222222222,2.04,48.135,12.0,8.48,74.005
1992-02,29.5,0,17.56,8.0,4.0,0.78,0.466,2.6133333333333337,2.374166666666667,2.1350000000000002,1.8958333333333335,1.6566666666666667,1.4175000000000002,1.1783333333333335,0.9391666666666667,0.7,13.341333333333333,25.982666666666667,14.062666666666667,19.220000000000002,19.220000000000002,19.220000000000002,19.220000000000002,19.220000000000002,19.220000000000002
1992-02,30.0,0,14.75,8.340425531914894,2.3400000000000003,0.58,0.48212765957446807,2.1872340425531913,2.163829787234042,2.1404255319148935,2.117021276595745,2.0936170212765957,2.0702127659574465,2.046808510638298,2.023404255319149,2.0,14.798617021276595,27.59723404255319,12.232340425531914,20.80063829787234,1.6800000000000002,47.370000000000005,9.23,7.9399999999999995,86.265
1992-02,31.0,0,10.61,7.5,5.168214285714285,2.836428571428571,0.5046428571428572,2.1214285714285714,2.1,2.0785714285714287,2.057142857142857,2.0357142857142856,2.0142857142857142,1.9928571428571429,1.9714285714285713,1.95,14.020535714285714,26.09107142857143,12.975,19.50107142857143,2.3,67.62,12.49,10.14,86.31
1992-02,32.0,0,8.15,5.0,2.1,0.6,0.48000000000000004,2.0,1.8875,1.775,1.6625,1.55,1.4375,1.3250000000000002,1.2125000000000001,1.1,13.374999999999998,25.65,13.00611111111111,19.155555555555555,2.25,77.96,12.58,11.37,93.42
1992-02,33.0,0,6.8100000000000005,7.038461538461538,2.0,0.36,0.4761538461538462,1.7615384615384615,1.7163461538461537,1.671153846153846,1.6259615384615385,1.5807692307692307,1.535576923076923,1.4903846153846154,1.4451923076923077,1.4,13.533846153846156,25.66769230769231,13.072692307692307,19.156153846153845,2.0,57.29,9.64,9.83,80.68
1992-02,34.0,0,3.53,4.5,2.5,0.83,0.47375,2.675,2.4906249999999996,2.30625,2.1218749999999997,1.9375,1.7531249999999998,1.5687499999999999,1.384375,1.2,13.741249999999999,26.2825,14.057500000000001,19.45,2.13,61.35,10.18,10.38,82.69
1992-02,35.0,0,1.6599999999999997,5.5,3.794666666666667,2.0893333333333337,0.384,1.59,1.5662500000000001,1.5425,1.51875,1.495,1.47125,1.4475,1.4237499999999998,1.4,13.738000000000001,26.076,14.01,19.301,2.25,66.54,10.98,11.4,85.8
1992-02,36.0,0,0.0,4.5,1.6,0.7,0.3975,1.75,1.66875,1.5875,1.50625,1.425,1.34375,1.2625000000000002,1.1812500000000001,1.1,13.253124999999999,25.40625,14.12125,18.765,18.765,18.765,18.765,18.765,18.765
1992-02,649.0,0,132.94,6.5,4.486944444444445,2.4738888888888892,0.4608333333333334,1.55,2.24375,2.9375,3.6312499999999996,4.325,5.01875,5.7124999999999995,6.40625,7.1,4.91625,2.7325,9.835416666666667,3.9749999999999996,0.83,41.98,10.22,2.5,261.61
1992-02,653.0,0,141.42,6.0,1.6,0.48,0.4495454545454546,1.5590909090909089,1.6017045454545453,1.6443181818181816,1.686931818181818,1.7295454545454545,1.7721590909090907,1.8147727272727272,1.8573863636363637,1.9,1.605909090909091,1.3118181818181818,9.636363636363637,1.8045454545454547,0.88,40.23,18.13,3.81,308.44
1992-02,657.0,0,147.25,6.260869565217392,1.0333333333333334,0.48,0.44521739130434784,1.5434782608695652,2.5255434782608694,3.507608695652174,4.489673913043478,5.471739130434782,6.453804347826087,7.435869565217391,8.417934782608695,9.4,4.909130434782609,0.4182608695652174,9.567391304347826,0.4372727272727273,0.72,38.84,7.54,2.48,260.64
1992-03,2.0,0,127.71,6.5,0.95,0.37,0.4366666666666667,1.4333333333333333,1.7916666666666665,2.15,2.508333333333333,2.8666666666666663,3.2249999999999996,3.583333333333333,3.9416666666666664,4.3,2.39625,0.4925,14.465833333333334,14.465833333333334,14.465833333333334,14.465833333333334,14.465833333333334,14.465833333333334,14.465833333333334
1992-03,3.0,0,125.32,7.0,4.808974358974359,2.6179487179487184,0.4269230769230769,1.3153846153846152,1.6759615384615383,2.0365384615384614,2.3971153846153843,2.7576923076923077,3.118269230769231,3.478846153846154,3.839423076923077,4.2,2.6157692307692306,1.0315384615384615,14.458461538461538,0.19333333333333336,1.2,42.52,9.28,2.57,280.33
1992-03,4.0,0,119.9,8.0,0.7,0.26,0.42533333333333334,1.26,1.7025000000000001,2.145,2.5875000000000004,3.0300000000000002,3.4725,3.915,4.3575,4.8,3.383,1.966,14.401333333333334,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001
1992-03,5.0,0,115.63000000000001,7.0,4.808974358974359,2.6179487179487184,0.4269230769230769,1.330769230769231,1.601923076923077,1.873076923076923,2.144230769230769,2.4153846153846157,2.6865384615384613,2.957692307692308,3.228846153846154,3.5,3.915769230769231,4.331538461538462,14.421538461538463,2.5276923076923077,2.5276923076923077,2.5276923076923077,2.5276923076923077,2.5276923076923077,2.5276923076923077
1992-03,6.0,0,110.90000000000002,6.5,0.75,0.22,0.44416666666666665,1.5333333333333332,1.8041666666666667,2.075,2.345833333333333,2.6166666666666667,2.8875,3.158333333333333,3.4291666666666667,3.7,5.383333333333333,7.066666666666666,14.3775,4.6375,4.6375,4.6375,4.6375,4.6375,4.6375
1992-03,7.0,0,104.98,8.5,5.808541666666667,3.1170833333333334,0.42562500000000003,1.2875,1.4390625000000001,1.5906250000000002,1.7421875,1.89375,2.0453125,2.196875,2.3484375,2.5,6.765625,11.03125,14.3425,7.685,7.685,7.685,7.685,7.685,7.685
1992-03,8.0,0,99.77,8.5,2.1,0.56,0.490625,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,8.177499999999998,14.155,14.235625,10.10125,10.10125,10.10125,10.10125,10.10125,10.10125
1992-03,9.0,0,96.79,10.5,7.166499999999999,3.8329999999999993,0.4995,2.335,2.293125,2.2512499999999998,2.209375,2.1675,2.125625,2.08375,2.041875,2.0,8.9345,15.869,14.206,11.4205,11.4205,11.4205,11.4205,11.4205,11.4205
1992-03,9.0,1,96.79,28.5,19.166666666666664,9.833333333333332,0.5,2.3,3.7185624999999995,5.137124999999999,6.555687499999999,7.974249999999999,9.392812499999998,10.811374999999998,12.229937499999998,13.648499999999999,15.067062499999999,16.485625,14.21,11.893125,11.893125,11.893125,11.893125,11.893125,11.893125
1992-03,10.0,0,93.6,10.0,3.0,0.615,0.5389473684210526,2.8947368421052633,2.7578947368421054,2.6210526315789475,2.4842105263157896,2.3473684210526318,2.210526315789474,2.0736842105263156,1.936842105263158,1.8,9.541315789473686,17.28263157894737,14.301578947368421,12.488947368421051,1.1,34.38,8.34,2.98,159.07
1992-03,11.0,0,89.77,10.5,7.173500000000001,3.8470000000000004,0.5205,2.625,2.596875,2.56875,2.540625,2.5125,2.484375,2.45625,2.428125,2.4,10.601,18.802,14.2815,13.658000000000001,1.09,33.69,8.17,2.97,154.39
1992-03,11.0,1,89.77,22.0,14.833333333333332,7.666666666666666,0.5,2.3,4.123333333333333,5.946666666666667,7.7700000000000005,9.593333333333334,11.416666666666668,13.240000000000002,15.063333333333333,16.886666666666667,18.71,20.533333333333335,14.199999999999998,15.0,15.0,15.0,15.0,15.0,15.0
1992-03,13.0,0,78.54,6.0,2.65,0.56,0.49727272727272726,2.3181818181818183,2.203409090909091,2.088636363636364,1.9738636363636364,1.8590909090909091,1.7443181818181819,1.6295454545454544,1.5147727272727272,1.4,12.397272727272727,23.39454545454545,14.185454545454546,17.200909090909093,17.200909090909093,17.200909090909093,17.200909090909093,17.200909090909093,17.200909090909093
1992-03,15.0,0,69.99,10.5,3.0,0.68,0.5025000000000001,2.36,2.2399999999999998,2.12,2.0,1.88,1.7599999999999998,1.64,1.52,1.4,13.382750000000001,25.3655,14.107,18.735,18.735,18.735,18.735,18.735,18.735
1992-03,15.0,1,69.99,23.5,2.6,0.44,0.5,2.3,4.700833333333334,7.101666666666667,9.502500000000001,11.903333333333332,14.304166666666667,16.705000000000002,19.105833333333333,21.506666666666668,23.907500000000002,26.308333333333334,14.04,19.474999999999998,19.474999999999998,19.474999999999998,19.474999999999998,19.474999999999998,19.474999999999998
1992-03,18.0,0,54.95,10.5,2.2,0.56,0.4325,1.3800000000000001,1.3325,1.2850000000000001,1.2375,1.19,1.1425,1.095,1.0474999999999999,1.0,15.419999999999998,29.839999999999996,13.7915,22.2455,22.2455,22.2455,22.2455,22.2455,22.2455
1992-03,18.0,1,54.95,30.5,2.5,0.56,0.446,1.585,4.42385,7.2627,10.10155,12.9404,15.779250000000001,18.6181,21.45695,24.2958,27.13465,29.9735,13.779,22.351,22.351,22.351,22.351,22.351,22.351
1992-03,21.0,0,46.63,9.756756756756756,2.266666666666667,0.52,0.4327027027027027,2.5054054054054054,2.3609797297297295,2.216554054054054,2.0721283783783786,1.9277027027027027,1.783277027027027,1.6388513513513514,1.4944256756756757,1.35,14.161486486486485,26.972972972972972,14.522972972972974,19.890270270270268,0.71,20.29,6.55,2.78,67.96
1992-03,22.0,0,43.92,9.029411764705882,6.159313725490197,3.2892156862745106,0.41911764705882354,2.388235294117647,2.227205882352941,2.0661764705882355,1.9051470588235295,1.7441176470588236,1.5830882352941176,1.4220588235294118,1.261029411764706,1.1,13.893235294117646,26.686470588235295,14.511470588235294,19.671176470588236,19.671176470588236,19.671176470588236,19.671176470588236,19.671176470588236,19.671176470588236
1992-03,23.0,0,39.66,10.5,3.5,0.7,0.4505,2.675,2.5218749999999996,2.36875,2.215625,2.0625,1.909375,1.75625,1.6031250000000001,1.4500000000000002,13.805625000000003,26.161250000000003,14.639500000000002,19.2415,19.2415,19.2415,19.2415,19.2415,19.2415
1992-03,23.0,1,39.66,22.0,14.807777777777776,7.615555555555554,0.42333333333333334,2.1,4.502000000000001,6.904,9.306000000000001,11.708,14.110000000000001,16.512,18.914,21.316000000000003,23.718000000000004,26.12,14.089999999999998,19.32,19.32,19.32,19.32,19.32,19.32
1992-03,24.0,0,37.09,5.67741935483871,3.0250000000000004,0.535,0.5261290322580645,3.164516129032258,2.981451612903226,2.7983870967741935,2.615322580645161,2.432258064516129,2.2491935483870966,2.0661290322580648,1.8830645161290323,1.7,13.655967741935484,25.61193548387097,14.731612903225807,18.80064516129032,18.80064516129032,18.80064516129032,18.80064516129032,18.80064516129032,18.80064516129032
1992-03,25.0,0,32.84,4.68,3.3178666666666663,1.9557333333333333,0.5936,3.8040000000000003,3.5493333333333337,3.294666666666667,3.04,2.7853333333333334,2.530666666666667,2.276,2.021333333333333,1.7666666666666666,13.514333333333333,25.261999999999997,14.9352,18.4916,18.4916,18.4916,18.4916,18.4916,18.4916
1992-03,26.0,0,28.76,5.67741935483871,4.069354838709677,2.4612903225806453,0.8532258064516128,6.396774193548388,5.826344086021506,5.255913978494624,4.685483870967742,4.11505376344086,3.5446236559139788,2.9741935483870967,2.4037634408602147,1.8333333333333333,13.459408602150539,25.085483870967742,14.889354838709677,18.365483870967743,18.365483870967743,18.365483870967743,18.365483870967743,18.365483870967743,18.365483870967743
1992-03,27.0,0,26.19,6.675675675675675,5.74,0.614,0.7567567567567568,5.4135135135135135,4.924324324324324,4.435135135135135,3.945945945945946,3.4567567567567568,2.9675675675675675,2.4783783783783786,1.9891891891891893,1.5,13.217837837837838,24.935675675675675,14.856756756756758,18.25702702702703,18.25702702702703,18.25702702702703,18.25702702702703,18.25702702702703,18.25702702702703
1992-03,28.0,0,23.57,8.022222222222222,5.553703703703704,3.0851851851851855,0.6166666666666667,4.017777777777778,3.711388888888889,3.4050000000000002,3.098611111111111,2.792222222222222,2.4858333333333333,2.179444444444444,1.8730555555555553,1.5666666666666667,13.257222222222223,24.94777777777778,14.918666666666667,18.25466666666667,1.25,35.82,10.82,6.05,81.65
1992-03,29.0,0,20.25,8.0,3.9333333333333336,0.5433333333333333,0.5597777777777778,3.5,3.2708333333333335,3.0416666666666665,2.8125,2.5833333333333335,2.354166666666667,2.125,1.8958333333333335,1.6666666666666667,13.277777777777777,24.88888888888889,14.97088888888889,18.2,18.2,18.2,18.2,18.2,18.2
1992-03,29.5,0,17.56,7.840909090909091,9.4,0.7,0.6779545454545454,4.611363636363636,4.243276515151515,3.8751893939393938,3.507102272727273,3.1390151515151516,2.7709280303030304,2.4028409090909095,2.0347537878787882,1.6666666666666667,13.242310606060604,24.817954545454544,15.048409090909091,18.12909090909091,18.12909090909091,18.12909090909091,18.12909090909091,18.12909090909091,18.12909090909091
1992-03,30.0,0,14.75,7.674418604651163,4.25,0.615,0.5911627906976744,3.6767441860465113,3.4129844961240305,3.14922480620155,2.88546511627907,2.621705426356589,2.3579457364341083,2.094186046511628,1.8304263565891474,1.5666666666666667,13.123100775193798,24.67953488372093,15.156511627906978,18.0,18.0,18.0,18.0,18.0,18.0
1992-03,31.0,0,10.61,7.341463414634147,5.061219512195122,2.780975609756098,0.5007317073170732,2.8560975609756096,2.6824186991869916,2.508739837398374,2.335060975609756,2.161382113821138,1.9877032520325204,1.8140243902439024,1.6403455284552846,1.4666666666666668,12.811626016260162,24.15658536585366,15.247073170731706,17.581951219512195,17.581951219512195,17.581951219512195,17.581951219512195,17.581951219512195,17.581951219512195
1992-03,32.0,0,8.15,6.694444444444445,2.95,0.6475,0.5272222222222223,3.1083333333333334,2.8864583333333336,2.6645833333333333,2.4427083333333335,2.220833333333333,1.9989583333333334,1.7770833333333333,1.5552083333333333,1.3333333333333333,12.554305555555556,23.775277777777777,15.287777777777778,17.280833333333334,17.280833333333334,17.280833333333334,17.280833333333334,17.280833333333334,17.280833333333334
1992-03,33.0,0,6.81,6.72972972972973,4.661171171171171,2.592612612612613,0.524054054054054,3.108108108108108,2.9195945945945945,2.731081081081081,2.542567567567567,2.3540540540540538,2.1655405405405403,1.977027027027027,1.7885135135135133,1.5999999999999999,12.472837837837837,23.345675675675675,15.334324324324324,16.942162162162163,16.942162162162163,16.942162162162163,16.942162162162163,16.942162162162163,16.942162162162163
1992-03,34.0,0,3.53,3.5833333333333335,2.569166666666667,1.5550000000000002,0.5408333333333334,3.1750000000000003,3.0093750000000004,2.84375,2.678125,2.5125,2.3468750000000003,2.1812500000000004,2.015625,1.85,11.877916666666666,21.905833333333334,15.330833333333333,15.839166666666666,15.839166666666666,15.839166666666666,15.839166666666666,15.839166666666666,15.839166666666666
1992-03,35.0,0,1.66,4.764705882352941,3.3698039215686277,1.974901960784314,0.58,3.605882352941176,3.3863970588235293,3.166911764705882,2.947426470588235,2.727941176470588,2.508455882352941,2.288970588235294,2.069485294117647,1.85,11.855882352941174,21.86176470588235,15.462352941176471,15.779411764705882,15.779411764705882,15.779411764705882,15.779411764705882,15.779411764705882,15.779411764705882
1992-03,36.0,0,0.0,4.266666666666667,4.2,0.615,0.6213333333333334,3.9200000000000004,3.6737500000000005,3.4275,3.1812500000000004,2.935,2.68875,2.4425,2.19625,1.95,11.624666666666666,21.299333333333333,15.377999999999998,15.364666666666666,15.364666666666666,15.364666666666666,15.364666666666666,15.364666666666666,15.364666666666666
1992-03,649.0,0,132.94,6.5,4.474722222222223,2.4494444444444445,0.42416666666666664,1.2583333333333333,1.6385416666666666,2.01875,2.3989583333333333,2.779166666666667,3.159375,3.5395833333333333,3.9197916666666663,4.3,2.2358333333333333,0.17166666666666666,14.558333333333332,14.558333333333332,14.558333333333332,14.558333333333332,14.558333333333332,14.558333333333332,14.558333333333332
1992-03,653.0,0,141.42,5.0,3.4662962962962967,1.9325925925925929,0.39888888888888885,0.8777777777777778,1.1805555555555556,1.4833333333333334,1.786111111111111,2.0888888888888886,2.3916666666666666,2.694444444444444,2.9972222222222222,3.3,1.71,0.12000000000000001,14.761111111111111,7.790555555555556,0.82,32.28,14.23,2.94,317.27
1992-03,657.0,0,147.25,5.5,1.25,0.535,0.40599999999999997,1.04,0.9489000000000001,0.8578,0.7667,0.6756,0.5845,0.49340000000000006,0.4023,0.31120000000000003,0.22010000000000007,0.129,14.885,14.885,14.885,14.885,14.885,14.885,14.885
1992-04,2.0,0,127.71,6.5,2.4,0.745,0.49666666666666665,2.5083333333333333,2.544791666666667,2.58125,2.6177083333333333,2.654166666666667,2.690625,2.7270833333333333,2.7635416666666663,2.8,1.6133333333333333,0.4266666666666667,17.051666666666666,17.051666666666666,17.051666666666666,17.051666666666666,17.051666666666666,17.051666666666666,17.051666666666666
1992-04,3.0,0,125.32,6.5,1.85,0.61,0.4666666666666666,2.1666666666666665,2.270833333333333,2.375,2.4791666666666665,2.583333333333333,2.6875,2.7916666666666665,2.895833333333333,3.0,1.74,0.48,16.81833333333333,16.81833333333333,16.81833333333333,16.81833333333333,16.81833333333333,16.81833333333333,16.81833333333333
1992-04,4.0,0,119.9,6.0,1.7999999999999998,0.515,0.4454545454545455,1.9636363636363638,2.2056818181818185,2.4477272727272728,2.6897727272727274,2.9318181818181817,3.1738636363636363,3.415909090909091,3.6579545454545457,3.9,2.293181818181818,0.6863636363636364,16.476363636363637,16.476363636363637,16.476363636363637,16.476363636363637,16.476363636363637,16.476363636363637,16.476363636363637
1992-04,5.0,0,115.62999999999998,6.0,1.15,0.45999999999999996,0.43636363636363634,1.8636363636363635,2.005681818181818,2.1477272727272725,2.289772727272727,2.4318181818181817,2.5738636363636362,2.715909090909091,2.8579545454545454,3.0,2.1154545454545453,1.2309090909090907,16.54181818181818,16.54181818181818,16.54181818181818,16.54181818181818,16.54181818181818,16.54181818181818,16.54181818181818
1992-04,6.0,0,110.9,6.0,4.141212121212122,2.2824242424242427,0.42363636363636364,1.7272727272727273,1.9363636363636363,2.1454545454545455,2.3545454545454545,2.5636363636363635,2.7727272727272725,2.9818181818181815,3.190909090909091,3.4,2.985909090909091,2.571818181818182,16.604545454545455,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
1992-04,7.0,0,104.97999999999999,10.5,1.2,0.37,0.4325,1.8050000000000002,1.979375,2.15375,2.328125,2.5025000000000004,2.676875,2.8512500000000003,3.0256250000000002,3.2,4.536,5.872,16.1615,3.4219999999999997,3.4219999999999997,3.4219999999999997,3.4219999999999997,3.4219999999999997,3.4219999999999997
1992-04,7.0,1,104.97999999999999,23.0,1.2,0.29,0.406,1.52,2.2152000000000003,2.9104,3.6056000000000004,4.300800000000001,4.996,5.6912,6.3864,7.0816,7.7768,8.472,15.882,5.456,5.456,5.456,5.456,5.456,5.456
1992-04,8.0,0,99.77,7.0,1.6,0.38,0.44692307692307687,1.9692307692307693,2.3855769230769233,2.801923076923077,3.2182692307692307,3.6346153846153846,4.0509615384615385,4.467307692307692,4.883653846153846,5.3,5.797692307692308,6.295384615384616,16.063846153846153,3.763076923076923,3.763076923076923,3.763076923076923,3.763076923076923,3.763076923076923,3.763076923076923
1992-04,9.0,0,96.79,10.5,1.8,0.42,0.44699999999999995,1.95,2.23125,2.5125,2.79375,3.075,3.35625,3.6375,3.91875,4.2,6.09675,7.9935,15.873500000000002,5.0954999999999995,5.0954999999999995,5.0954999999999995,5.0954999999999995,5.0954999999999995,5.0954999999999995
1992-04,9.0,1,96.79,23.0,2.0,0.36,0.406,1.52,2.2152000000000003,2.9104,3.6056000000000004,4.300800000000001,4.996,5.6912,6.3864,7.0816,7.7768,8.472,15.882,5.456,5.456,5.456,5.456,5.456,5.456
1992-04,10.0,0,93.6,9.5,1.9500000000000002,0.34,0.4977777777777778,2.5555555555555554,2.873611111111111,3.1916666666666664,3.509722222222222,3.8277777777777775,4.145833333333333,4.463888888888889,4.781944444444444,5.1,7.713611111111111,10.327222222222222,15.945555555555554,6.867222222222222,6.867222222222222,6.867222222222222,6.867222222222222,6.867222222222222,6.867222222222222
1992-04,11.0,0,89.77,9.5,3.85,0.51,0.5583333333333333,3.1888888888888887,4.2835,5.378111111111111,6.472722222222222,7.567333333333334,8.661944444444444,9.756555555555556,10.851166666666668,11.945777777777778,13.04038888888889,14.135,16.086666666666666,9.747777777777777,9.747777777777777,9.747777777777777,9.747777777777777,9.747777777777777,9.747777777777777
1992-04,13.0,0,78.54,5.0,4.15,0.485,0.6955555555555555,4.711111111111111,4.534722222222222,4.358333333333333,4.1819444444444445,4.0055555555555555,3.8291666666666666,3.6527777777777777,3.4763888888888888,3.3,11.305,19.310000000000002,16.08888888888889,13.7,13.7,13.7,13.7,13.7,13.7
1992-04,15.0,0,69.99,10.5,4.6,0.62,0.696,4.715,4.400625,4.08625,3.771875,3.4575,3.143125,2.8287500000000003,2.5143750000000002,2.2,12.308,22.416,15.7125,16.152,16.152,16.152,16.152,16.152,16.152
1992-04,15.0,1,69.99,22.0,5.0,0.45,0.6033333333333334,3.7000000000000006,5.868333333333334,8.036666666666669,10.205000000000002,12.373333333333337,14.54166666666667,16.710000000000004,18.878333333333337,21.04666666666667,23.215000000000003,25.383333333333336,15.583333333333334,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667
1992-04,18.0,0,54.95,10.5,3.8,0.47,0.5865,3.505,3.366875,3.22875,3.0906249999999997,2.9524999999999997,2.814375,2.67625,2.538125,2.4,15.6005,28.801,14.947999999999999,21.21,21.21,21.21,21.21,21.21,21.21
1992-04,18.0,1,54.949999999999996,30.0,4.3,0.49,0.5842105263157894,3.4842105263157896,6.088,8.69178947368421,11.295578947368421,13.899368421052632,16.50315789473684,19.10694736842105,21.710736842105263,24.31452631578947,26.91831578947368,29.522105263157894,14.741052631578947,21.80736842105263,21.80736842105263,21.80736842105263,21.80736842105263,21.80736842105263,21.80736842105263
1992-04,21.0,0,46.63,9.518518518518519,7.12,0.8300000000000001,0.6412962962962964,5.303703703703703,4.736574074074073,4.169444444444444,3.6023148148148145,3.0351851851851848,2.468055555555555,1.9009259259259257,1.3337962962962964,0.7666666666666666,14.167129629629631,27.567592592592593,15.932222222222222,20.052592592592593,20.052592592592593,20.052592592592593,20.052592592592593,20.052592592592593,20.052592592592593
1992-04,22.0,0,43.92000000000001,9.574074074074074,6.603209876543209,3.632345679012345,0.6614814814814814,5.883333333333333,5.247916666666666,4.6125,3.977083333333333,3.3416666666666663,2.70625,2.070833333333333,1.4354166666666668,0.7999999999999999,14.148518518518518,27.497037037037035,15.827962962962964,20.022407407407407,0.71,15.08,5.68,2.81,56.71
1992-04,23.0,0,39.66,9.62962962962963,5.95,0.77,0.8035185185185185,8.005555555555556,7.113194444444446,6.220833333333334,5.3284722222222225,4.436111111111112,3.543750000000001,2.6513888888888895,1.7590277777777779,0.8666666666666667,14.097037037037039,27.32740740740741,16.03203703703704,19.84907407407407,0.85,19.34,6.8,3.56,61.65
1992-04,24.0,0,37.09,5.883720930232558,11.1,0.85,0.9190697674418604,9.865116279069767,8.728851744186047,7.592587209302325,6.456322674418605,5.320058139534884,4.183793604651163,3.0475290697674424,1.9112645348837214,0.775,13.919941860465118,27.064883720930233,16.18046511627907,19.615581395348837,19.615581395348837,19.615581395348837,19.615581395348837,19.615581395348837,19.615581395348837
1992-04,25.0,0,32.84,4.846153846153846,3.5608974358974357,2.2756410256410255,0.9903846153846154,11.034615384615384,9.771955128205127,8.509294871794872,7.246634615384615,5.983974358974359,4.7213141025641026,3.4586538461538456,2.1959935897435905,0.9333333333333332,13.753589743589743,26.57384615384615,16.373076923076923,19.198846153846155,0.89,24.49,2.78,4.37,62.9
1992-04,26.0,0,28.76,5.785714285714286,4.18047619047619,2.575238095238095,0.9700000000000001,10.152380952380952,8.995833333333334,7.8392857142857135,6.682738095238095,5.526190476190476,4.369642857142857,3.2130952380952387,2.0565476190476186,0.9,13.534880952380954,26.169761904761906,16.44047619047619,18.873809523809523,18.873809523809523,18.873809523809523,18.873809523809523,18.873809523809523,18.873809523809523
1992-04,27.0,0,26.19,7.019230769230769,12.442857142857141,0.7842857142857144,1.0892307692307692,11.89423076923077,10.532451923076923,9.170673076923077,7.808894230769232,6.447115384615385,5.085336538461538,3.7235576923076934,2.3617788461538467,1.0,13.465096153846153,25.930192307692305,16.602115384615384,18.653653846153848,0.9,23.98,2.57,4.66,63.91
1992-04,28.0,0,23.57,8.371794871794872,12.5,0.855,1.086025641025641,11.294871794871796,10.04801282051282,8.801153846153847,7.554294871794872,6.307435897435898,5.0605769230769235,3.813717948717949,2.5668589743589756,1.3199999999999998,13.519423076923077,25.718846153846155,16.826923076923077,18.44333333333333,18.44333333333333,18.44333333333333,18.44333333333333,18.44333333333333,18.44333333333333
1992-04,29.0,0,20.25,8.25974025974026,11.725,0.665,1.0472727272727274,10.190909090909091,9.092045454545454,7.993181818181819,6.894318181818182,5.795454545454546,4.69659090909091,3.5977272727272727,2.4988636363636365,1.4,13.39753246753247,25.395064935064937,16.912597402597402,18.178051948051948,18.178051948051948,18.178051948051948,18.178051948051948,18.178051948051948,18.178051948051948
1992-04,29.5,0,17.56,7.793103448275862,12.116666666666667,0.8366666666666666,1.007241379310345,8.756896551724138,7.843534482758621,6.930172413793104,6.0168103448275865,5.103448275862069,4.190086206896551,3.2767241379310343,2.3633620689655173,1.45,13.340172413793102,25.230344827586205,16.90310344827586,18.053448275862067,18.053448275862067,18.053448275862067,18.053448275862067,18.053448275862067,18.053448275862067
1992-04,30.0,0,14.75,7.704225352112676,10.2,0.736,0.9688732394366198,9.216901408450704,8.302288732394366,7.387676056338028,6.47306338028169,5.558450704225352,4.643838028169014,3.7292253521126764,2.8146126760563384,1.9,13.536971830985916,25.17394366197183,16.819154929577465,18.027323943661973,18.027323943661973,18.027323943661973,18.027323943661973,18.027323943661973,18.027323943661973
1992-04,31.0,0,10.61,7.536231884057971,14.5,0.91,0.9489855072463769,9.408695652173913,8.420108695652173,7.431521739130435,6.442934782608695,5.4543478260869565,4.465760869565218,3.477173913043478,2.488586956521739,1.5,13.183188405797102,24.866376811594204,16.76072463768116,17.80623188405797,17.80623188405797,17.80623188405797,17.80623188405797,17.80623188405797,17.80623188405797
1992-04,32.0,0,8.15,6.196428571428571,7.25,0.74,0.9201785714285714,9.305357142857144,8.377187500000002,7.449017857142858,6.520848214285715,5.592678571428571,4.664508928571429,3.736339285714286,2.808169642857143,1.8799999999999997,13.248571428571427,24.617142857142856,16.87,17.591428571428573,17.591428571428573,17.591428571428573,17.591428571428573,17.591428571428573,17.591428571428573
1992-04,33.0,0,6.81,7.184615384615385,7.840000000000001,0.679,0.9583076923076923,9.152307692307692,8.268269230769231,7.384230769230769,6.500192307692307,5.616153846153846,4.732115384615385,3.848076923076923,2.964038461538461,2.0799999999999996,13.221076923076923,24.362153846153845,16.90646153846154,17.388,17.388,17.388,17.388,17.388,17.388
